##dhm_cust
0002|石中泉物流红包码|石中泉物流红包码测试10个|2018-07-21|15|||N|0|Y|N|0
##dhm_code
12|234|8108|9740|8863|2423|92579
12|235|6468|2895|7194|6542|25007
12|236|9267|1521|2743|8111|45838
12|237|2417|1011|9961|1898|32505
12|238|4543|7792|5545|6118|51691
12|239|5409|2246|1873|0563|79277
12|240|4283|1494|9013|6986|27442
12|241|3980|8003|5191|3836|77827
12|242|9779|4054|9189|7057|83195
12|243|0889|7786|8680|1727|28142
12|244|0406|1153|5330|4029|95487
12|245|9256|9840|6060|3969|04023
12|246|5541|2942|2707|3041|43164
12|247|0659|4679|1269|8539|66314
12|248|3115|2969|1927|2474|10715
12|249|6077|2277|1917|1268|02645
12|250|5908|6646|9731|7564|47911
12|251|0304|6105|5906|7880|38469
12|252|5334|5578|6298|2770|31318
12|253|4966|6286|7870|9474|84987
12|254|3098|9654|6966|7080|09556
12|255|8094|3721|0099|4178|89846
12|256|9810|2042|7227|9016|14357
12|257|9128|0449|0171|5071|53240
12|258|8184|0642|9644|8996|38376
12|259|1869|5704|8612|2135|39749
12|260|4829|2195|5517|4781|51252
12|261|9303|4030|6741|3415|56651
12|262|8982|0759|1764|5225|61073
12|263|5419|8345|0814|5147|18659
12|264|6935|2451|5031|5391|08998
12|265|0025|4219|9116|7472|23182
12|266|3264|8547|6494|6747|35092
12|267|8869|9875|7455|0909|71221
12|268|4467|9772|0188|7938|23130
12|269|0200|4619|2017|5841|37909
12|270|8818|4284|8962|9686|05887
12|271|5741|0638|1035|2561|96085
12|272|2333|7710|1775|6976|50388
12|273|1688|4343|0275|8771|23670
12|274|6911|9352|5720|3524|20472
12|275|1895|9177|4411|5452|93494
12|276|4607|8043|9300|8825|94098
12|277|2869|0614|2021|1866|53396
12|278|2635|7148|7420|3160|67202
12|279|8777|1157|0590|0558|44478
12|280|8363|9561|6396|2587|00707
12|281|6439|5344|1510|2352|15122
12|282|4313|1855|1962|5416|66611
12|283|8732|7990|9371|8252|28257
12|284|7544|2105|7878|2676|89916
12|285|6939|8413|7971|7848|28441
12|286|7569|0588|1751|8091|43747
12|287|4586|8799|1836|6178|37952
12|288|7798|9241|2768|9108|10804
12|289|4332|6165|4918|6392|81092
12|290|3783|6411|8846|0955|68269
12|291|0425|7356|9811|5689|81276
12|292|5837|4785|9030|6011|28101
12|293|3427|8845|0980|0781|91239
12|294|9142|6004|1354|2979|19563
12|295|5078|3099|7852|2628|25226
12|296|1202|2016|1739|1557|46047
12|297|5150|0467|8000|0433|48799
12|298|8046|5706|2998|5792|28770
12|299|3407|7810|4630|9571|74046
12|300|8548|5457|4981|1138|15520
12|301|8488|4213|5482|1824|81340
12|302|2359|7309|4567|1955|57190
12|303|2310|8922|7827|0382|17264
12|304|4915|9958|0667|6510|26029
12|305|5076|6334|3465|4837|21924
12|306|2432|9757|9224|1976|46433
12|307|0265|1006|3731|6193|82040
12|308|6906|5715|8212|9432|33884
12|309|9640|7399|9871|6199|28515
12|310|8486|5545|6879|3330|80423
12|311|5124|4043|8653|8705|17809
12|312|9412|2440|2177|4492|26284
12|313|5471|6502|5775|8846|36204
12|314|9461|5873|6140|4816|08448
12|315|2864|4231|7864|1746|67145
12|316|8266|1944|5471|9190|50883
12|317|7638|1223|7950|3308|74497
12|318|3117|3782|5782|5782|98429
12|319|0287|0995|0473|5216|09468
12|320|3961|6549|6588|1044|55243
12|321|6460|1601|6278|9936|56518
12|322|8399|2436|6313|4706|98444
12|323|1964|0623|7615|5715|99236
12|324|6692|5668|7286|2843|11388
12|325|4166|6052|9597|1838|79101
12|326|1490|3652|0579|0048|07910
12|327|5895|5831|0361|4240|65001
12|328|5207|4732|5643|4938|44240
12|329|5976|4522|5225|6211|74534
12|330|1475|3756|1959|5202|81790
12|331|9425|7633|9647|6682|92673
12|332|3855|0236|6666|3645|05182
12|333|1408|4758|4059|1085|34382
12|334|2722|2411|8818|6158|61990
12|335|1960|3830|9660|0831|28122
12|336|8842|2981|5315|7043|66289
12|337|3176|3566|5301|4361|90003
12|338|1888|7928|3212|0134|71122
12|339|8557|8462|2492|2150|15744
12|340|5440|1515|4721|3794|76764
12|341|8010|3798|0397|1702|86259
12|342|1983|1286|2211|5920|65190
12|343|2850|0632|0837|2554|16024
12|344|7909|3066|3206|8937|73283
12|345|0795|0805|3290|1273|85803
12|346|8514|5960|5386|4804|17031
12|347|0972|1940|9891|6458|57919
12|348|3004|7358|1588|0010|46813
12|349|8912|3338|1754|4573|88408
12|350|1918|7716|8592|6639|15987
12|351|0479|0258|8791|5069|78191
12|352|0610|6099|5070|8127|32736
12|353|7655|3186|8516|4739|34294
12|354|1943|0452|8832|9953|42804
12|355|0305|5845|3710|4650|28146
12|356|0729|3532|6276|2570|11138
12|357|2616|3431|7238|5149|58350
12|358|5357|3147|1303|2740|88496
12|359|5721|5145|8545|3811|55869
12|360|6623|2598|8211|1240|33405
12|361|7551|2666|1944|0728|34772
12|362|9527|7912|5182|6582|34976
12|363|7761|8329|1072|9989|33715
12|364|6810|5874|6870|9806|10971
12|365|8231|1495|2849|5835|36578
12|366|0741|4670|3708|4608|15609
12|367|2872|5385|5682|3207|39110
12|368|2887|9823|0357|7709|36932
12|369|6298|1340|3054|0373|53536
12|370|8544|6392|3565|7280|37948
12|371|4379|3589|6202|3123|37616
12|372|8093|1219|9497|7184|86248
12|373|6564|6336|5058|0269|15502
12|374|0506|7423|5556|9987|26563
12|375|0212|4227|9884|7045|87951
12|376|2522|4412|0027|6519|73143
12|377|2039|0728|5681|8251|79477
12|378|3260|0311|9698|0399|58611
12|379|6711|2773|6368|0725|48672
12|380|7232|9220|5495|0436|86761
12|381|9320|1785|3808|9972|51853
12|382|9789|5656|8867|7278|92515
12|383|2919|3610|5467|8595|56391
12|384|8122|3042|4546|1732|26311
12|385|0091|5499|4590|1854|06748
12|386|1457|8707|5543|9759|42846
12|387|7949|1109|5208|2662|63756
12|388|6047|8887|8155|7477|64827
12|389|9493|0039|4609|5263|59163
12|390|7713|9864|4176|1923|76151
12|391|4141|3853|4888|4254|75869
12|392|6252|2709|5257|4840|71970
12|393|1919|5934|7400|5453|29256
12|394|1449|5737|5320|2213|38364
12|395|2109|3435|5685|0247|23100
12|396|2356|9739|8500|8363|06434
12|397|2839|4951|6263|7370|08900
12|398|1426|4867|1986|6287|63559
12|399|8915|2178|3221|5584|90778
12|400|4524|7357|4169|5779|61117
12|401|7322|1319|9360|9598|00521
12|402|4564|2866|5131|3955|78208
12|403|4132|8120|1866|6485|53617
12|404|2560|7282|3542|6472|36711
12|405|0063|4885|2905|4370|68922
12|406|0901|1269|9555|7788|50433
12|407|0661|6320|8278|1088|58653
12|408|6614|3406|4690|1346|77988
12|409|9857|4129|3665|3486|60071
12|410|8740|4065|6604|8929|96452
12|411|2131|7235|9568|5119|08772
12|412|0821|1889|5931|7555|26469
12|413|1433|8786|1538|4329|92313
12|414|2824|1979|2363|3147|77681
12|415|4995|2090|4660|0869|48569
12|416|0495|2096|7624|5533|12381
12|417|8329|5608|8546|0895|90030
12|418|0363|7653|0468|3450|81773
12|419|0230|7957|2342|1971|04238
12|420|4737|6722|1683|9537|21002
12|421|7772|2913|9726|8067|21827
12|422|6709|5032|9085|5345|71644
12|423|1313|4405|3905|4558|82135
12|424|5149|0964|2523|6325|49949
12|425|9489|1522|2619|3227|63140
12|426|9713|0560|8876|6840|40215
12|427|4220|3506|3137|7263|38378
12|428|5833|2516|7057|5155|47523
12|429|5706|4756|7262|6260|58543
12|430|9727|3184|3006|8443|55197
12|431|7428|9829|6327|1219|19472
12|432|3390|1573|4699|6233|83208
12|433|2426|9106|7563|4686|92106
12|434|8339|0050|1178|6997|38535
12|435|4434|5174|8073|2006|22656
12|436|4822|0274|6485|8130|77989
12|437|4870|7369|5987|9775|87693
12|438|1989|2350|4520|6237|02056
12|439|8913|5147|7929|3114|91931
12|440|9476|2376|1987|6207|73634
12|441|6900|2500|6931|7928|44314
12|442|4571|3482|4494|4408|89633
12|443|6936|0343|3916|2305|17705
12|444|4819|4471|0706|6919|90893
12|445|8529|3189|7513|0113|58970
12|446|0599|4518|3401|5323|68224
12|447|8849|0629|1353|4120|36351
12|448|3866|3231|8597|5097|82166
12|449|5312|8260|7909|6469|96457
12|450|5769|5672|1828|8750|20089
12|451|0328|1278|4032|4443|83256
12|452|7197|2215|9083|8198|07721
12|453|1706|3867|1095|3768|51562
12|454|2684|0371|7668|2841|89007
12|455|3460|0931|4798|2342|28216
12|456|4781|9988|1067|5717|28615
12|457|0617|7102|8362|0426|15300
12|458|9209|5675|2097|3354|38151
12|459|0525|3927|3242|4717|52384
12|460|4037|5764|2482|7119|55117
12|461|3841|2020|9213|2925|55227
12|462|0927|9749|1568|1741|70916
12|463|9335|2457|2146|6397|35462
12|464|8699|6868|6656|6988|27076
12|465|3938|1985|0428|0331|48473
12|466|2427|3464|7652|6170|22626
12|467|4873|8735|6510|8085|56559
12|468|6163|6264|2225|8532|64663
12|469|4551|4413|0341|9001|44938
12|470|1193|2839|2507|2672|99769
12|471|2176|6406|4756|9569|89622
12|472|3050|1590|8288|4219|41427
12|473|5858|5384|2749|5809|96651
12|474|8671|6704|2015|2698|63204
12|475|4287|5380|6288|2219|40785
12|476|0691|8140|1467|2449|49613
12|477|9124|7969|9093|0735|41499
12|478|3273|1004|6045|4206|00664
12|479|2373|7661|6702|2854|37768
12|480|7078|4107|8185|8436|34598
12|481|2735|2419|9892|5885|32807
12|482|5175|3237|5528|7214|47630
12|483|8985|0921|7634|7920|24076
12|484|8294|1210|4621|5896|42903
12|485|0053|1375|0302|2831|12743
12|486|9817|2875|5919|8120|11243
12|487|0026|6519|4679|5270|91692
12|488|0785|0113|8782|0805|17318
12|489|3148|8624|8954|5673|83175
12|490|4894|6833|7167|3901|06808
12|491|8483|0631|3271|8581|47829
12|492|7970|4086|9656|1673|66217
12|493|3882|1939|3702|3599|52277
12|494|5860|7187|4471|1127|63166
12|495|5642|3884|5564|6795|45939
12|496|4294|3459|2751|0002|58016
12|497|2870|5645|4954|9608|87578
12|498|7912|1438|7314|5811|67945
12|499|1952|3873|8851|7179|77766
12|500|2411|1306|2617|0180|61847
12|501|3011|3200|8354|1213|82854
12|502|7678|8400|7650|1140|58488
12|503|6950|5917|1594|2319|12999
12|504|6883|8212|0933|8131|07763
12|505|0455|6971|8731|5015|54929
12|506|1476|1392|5519|6074|65932
12|507|2954|9867|0739|1271|99656
12|508|2736|5916|4903|6228|06328
12|509|2397|3699|7131|5310|48348
12|510|0359|6691|0023|3531|48369
12|511|7505|2326|4400|9053|03732
12|512|7474|5314|9258|5518|51519
12|513|7467|9671|8341|8493|50558
12|514|7243|6110|3432|2685|92337
12|515|8773|1708|8571|3959|45859
12|516|7375|1130|7126|0339|53671
12|517|4604|2832|4347|4193|55461
12|518|5359|4893|5891|4700|81721
12|519|2675|5786|2110|6651|07250
12|520|7498|1788|5192|6645|02842
12|521|2294|5566|1857|5148|87580
12|522|3787|2574|8873|2482|78736
12|523|9141|6945|6963|7102|03104
12|524|1114|6027|7211|0803|20400
12|525|1399|2881|7896|7459|10512
12|526|8607|6932|8097|1665|83543
12|527|9781|4212|6349|9137|98622
12|528|3078|1947|9638|1659|20541
12|529|2825|5376|3846|8051|57662
12|530|9100|2696|5952|2037|86364
12|531|8728|1558|8626|8733|85298
12|532|6981|4273|0563|5182|81334
12|533|3358|0465|8512|4256|78825
12|534|9871|2229|1814|1062|18144
12|535|1818|1789|9426|1851|24843
12|536|1075|1649|9457|5423|34770
12|537|1866|7255|1197|7031|58657
12|538|9055|2147|9649|4792|06066
12|539|8918|5617|2561|8590|66925
12|540|2430|2867|9954|1481|27697
12|541|1044|7662|6158|3603|75083
12|542|4973|7487|4341|8580|25241
12|543|3972|1207|3538|2427|44368
12|544|3206|1096|2976|1170|62576
12|545|0090|3063|1715|3530|33854
12|546|9780|6181|8291|8510|99534
12|547|3211|3275|7354|2789|27233
12|548|8473|5695|7976|9773|84168
12|549|3471|5350|7561|7877|87662
12|550|1084|9233|8247|1310|94317
12|551|6814|6460|5816|3350|05007
12|552|8948|7795|1100|2131|67152
12|553|1212|7685|3883|8919|24193
12|554|7928|8790|9314|8900|58396
12|555|1670|9011|6806|4454|97459
12|556|5019|4358|8955|0308|29262
12|557|8319|0819|2993|0435|92388
12|558|3724|9753|9043|5510|64589
12|559|0700|6596|8619|2606|29349
12|560|0892|9447|8688|5381|11725
12|561|0732|5683|7086|7096|09545
12|562|9625|2117|5324|9142|92991
12|563|7377|0600|4904|7183|54963
12|564|7284|3907|7527|4189|07971
12|565|4140|2220|8448|6341|08831
12|566|1539|0180|5971|3944|80945
12|567|8986|7217|9227|3574|87163
12|568|4406|0530|3070|3201|55916
12|569|4562|5454|4619|2089|49644
12|570|9783|6630|3076|3266|92718
12|571|9116|2538|6125|4297|15547
12|572|7988|2527|8845|0572|95334
12|573|8356|6346|5115|1082|77847
12|574|1370|6176|1516|6705|89891
12|575|5151|6653|8999|4391|05678
12|576|8428|4334|4482|1744|33980
12|577|6844|6123|5167|5503|74064
12|578|2497|5250|0058|4418|20359
12|579|7493|7539|3858|3517|83766
12|580|1195|5938|2646|7693|29853
12|581|9547|0738|1180|5795|68858
12|582|6630|7821|7431|7033|53179
12|583|2628|3003|0927|7546|68742
12|584|6520|8350|8374|7239|61845
12|585|3839|9695|6932|6296|87931
12|586|4981|3831|4339|7123|17204
12|587|5853|3658|0026|7056|99530
12|588|7570|6459|0268|2895|73221
12|589|2856|4684|5842|7935|51475
12|590|4956|9228|2182|1495|89613
12|591|9034|5217|2038|0951|57278
12|592|6089|0287|0632|6267|40571
12|593|9352|5362|3309|7026|26088
12|594|3201|7941|5701|1962|43735
12|595|4558|7876|6378|0990|64758
12|596|6804|5653|2004|9737|61896
12|597|6179|3174|4999|6577|20197
12|598|0692|7040|3687|2156|99205
12|599|1525|4328|4959|1429|67780
12|600|6940|0878|9425|8188|89408
12|601|8687|2066|9074|2095|88831
12|602|3762|5105|7044|1309|65531
12|603|0772|3343|7019|7558|69233
12|604|3100|2514|2918|6253|52144
12|605|7612|9683|1795|0973|90275
12|606|1901|3968|9985|5760|71922
12|607|1967|0664|8461|1523|07628
12|608|0480|1917|1949|1814|43435
12|609|9846|5611|7998|4773|72050
12|610|0148|9657|3500|7849|67992
12|611|4673|7326|9264|6740|15678
12|612|1948|6159|3297|5553|58551
12|613|5276|9368|6582|9460|44763
12|614|4770|9747|1364|9852|29278
12|615|1876|6077|1928|2000|25212
12|616|6413|2029|7882|5205|85043
12|617|1566|2847|3474|3665|93721
12|618|5089|1525|9075|3841|27418
12|619|9799|8891|4985|9760|53532
12|620|9472|6954|1426|7743|03869
12|621|4599|6851|8409|9279|56450
12|622|5044|2861|0838|3105|81693
12|623|2718|4881|2154|9533|51523
12|624|4813|6957|4243|1546|96474
12|625|3306|7411|8994|1973|18321
12|626|9863|0950|5188|5464|20415
12|627|5671|7180|8032|4824|22079
12|628|6412|0993|3335|4496|62840
12|629|5030|9114|4070|5565|21250
12|630|4501|5166|5018|7907|10021
12|631|4411|7129|6555|3525|85222
12|632|9377|9275|1485|7126|71667
12|633|5900|0224|9577|2529|93675
12|634|3150|7505|9587|1325|62564
12|635|7162|6735|3528|7101|12315
12|636|9533|3024|6959|2416|24506
12|637|9264|7116|2931|6629|78058
12|638|9617|1149|4330|4435|00580
12|639|8977|9111|9196|2964|52005
12|640|9591|6800|6902|9401|78552
12|641|5991|1703|2391|4841|12978
12|642|6451|2485|6063|8271|95010
12|643|5323|0880|9563|2749|77395
12|644|3833|8896|8674|0279|45138
12|645|6028|9826|4570|4906|10255
12|646|7697|0671|6978|5352|05398
12|647|5855|0213|8805|1016|53449
12|648|7927|1036|3817|2917|50639
12|649|3293|4371|6282|0600|69012
12|650|7501|2473|2303|4062|54260
12|651|5037|8599|0226|3893|87516
12|652|7258|9302|8315|1749|58142
12|653|1694|8854|0655|3392|61193
12|654|9954|3923|0279|6901|86011
12|655|4972|7191|8008|3621|04827
12|656|7598|3456|9283|2084|09349
12|657|7847|8298|1768|4538|08623
12|658|8408|0557|0633|6324|73125
12|659|1499|4472|1830|6407|87853
12|660|2728|8853|6981|8574|73164
12|661|5866|3014|6267|7908|30496
12|662|8795|3937|6499|7498|80707
12|663|3539|6043|0917|7129|94108
12|664|8497|2121|2334|6425|51651
12|665|2465|7140|8995|3776|76208
12|666|0903|2856|9229|3422|33485
12|667|7793|4071|3834|9239|05224
12|668|3949|7287|1642|5955|43432
12|669|5885|7731|4050|0003|74235
12|670|2425|4559|6723|5014|81260
12|671|0801|1699|0999|7599|55576
12|672|9309|9887|7797|5626|97363
12|673|2468|1195|4022|9005|83606
12|674|8670|6066|1470|2969|17901
12|675|0344|2844|8240|3855|66306
12|676|6607|9802|2631|7382|78619
12|677|8419|9678|9557|9438|56746
12|678|6247|2358|7373|5297|23624
12|679|0127|2569|3718|7838|98443
12|680|0280|1282|2560|8862|88348
12|681|7055|3919|8264|3403|89768
12|682|6034|9675|9796|1786|64210
12|683|8757|4262|0267|0183|91034
12|684|6646|3859|4183|2811|73705
12|685|8130|3806|3651|8980|77419
12|686|8403|4593|3292|9452|57993
12|687|1758|6889|8884|0458|66273
12|688|0568|8478|9295|6190|37608
12|689|4976|8250|0263|9482|94971
12|690|4161|6952|2360|2783|99980
12|691|4086|0199|1878|1890|89519
12|692|0648|8228|0698|8148|56087
12|693|6224|0957|6644|0411|37220
12|694|1634|0627|2430|1158|90488
12|695|7568|0796|0510|3660|22186
12|696|2342|2141|1977|5257|72783
12|697|2055|1988|7975|3145|77942
12|698|3246|6347|3602|2655|29134
12|699|8430|7226|6048|6935|71100
12|700|9722|7757|3737|8530|94695
12|701|3455|3504|8158|2778|18604
12|702|0677|4448|9995|5757|55759
12|703|5548|9879|0440|3583|82995
12|704|9683|7696|6610|6598|08024
12|705|9390|8403|5968|9951|34057
12|706|2977|9209|1357|2868|63461
12|707|9473|6480|1762|7495|64111
12|708|0564|0787|8599|0208|00528
12|709|5250|0756|7908|0084|13158
12|710|1590|9648|4513|1227|08202
12|711|7161|6372|9469|3473|96697
12|712|1589|2093|7787|4575|42706
12|713|2609|5293|9430|7796|45205
12|714|2876|4835|1626|1239|82753
12|715|4950|3899|1077|5456|62323
12|716|7087|5625|3988|4959|57248
12|717|6376|6874|5400|7745|70067
12|718|9444|5883|2223|0828|05458
12|719|6415|5685|6551|8415|25130
12|720|4449|3549|0243|2366|88229
12|721|6885|5797|8321|3035|81772
12|722|2041|0825|8835|7201|34239
12|723|4926|8519|9202|8249|39491
12|724|7828|4170|1676|5050|64311
12|725|7262|8860|1133|8593|29715
12|726|3383|2744|5237|1518|49076
12|727|5248|3295|7027|0199|16546
12|728|0080|9983|5908|9213|36783
12|729|8570|0423|9359|7055|41719
12|730|0024|1650|0788|1809|89508
